Lat,Long,ArcV,ArcL,DAZ,Crescent Width,MA,JD,Ele,Visibility,Lag_minutes
26.74,-7.48,10.94,17.04,13.1,41.78,-32.56,2457188.73,414.64,1,-53.0
25.9,45.35,10.94,18.41,14.86,46.2,38.55,2457221.17,717.09,0,51.0
37.2,-84.1,10.58,13.3,8.08,23.74,29.1,2445763.48,358.42,1,-1384.0
37.2,-84.1,10.58,13.3,8.08,23.74,29.1,2445763.48,358.42,1,-1384.0
-34.0,18.5,10.05,10.17,1.56,14.23,21.18,2450635.16,24.67,1,55.0
37.2,-84.1,10.58,13.3,8.08,23.74,29.1,2445763.48,358.42,1,-1384.0
-7.97,111.5,10.46,12.84,7.48,22.15,-27.86,2458961.44,141.76,1,-44.0
3.59,98.67,9.99,10.01,0.61,14.55,20.1,2458814.97,26.84,0,45.0
53.96,-1.08,10.12,10.15,0.78,14.08,21.17,2455272.26,18.16,0,72.0
1.47,103.76,10.0,14.08,9.95,30.21,23.85,2455832.96,27.89,1,43.0
-33.87,151.21,10.1,10.89,4.09,17.1,22.07,2455744.79,26.48,1,57.0
31.9,51.87,11.52,13.4,6.86,24.08,29.46,2458934.12,1902.05,0,57.0
43.0,-89.8,10.61,11.08,3.21,18.64,18.79,2443518.45,274.0,1,68.0
35.34,5.73,11.22,12.14,4.66,22.14,-22.56,2458695.69,859.3,0,-63.0
43.0,-89.8,10.61,11.08,3.21,18.64,18.8,2443518.45,354.44,1,68.0
-33.9,18.4,9.96,11.2,5.14,18.05,21.64,2452643.25,0.93,1,56.0
43.0,-89.8,10.61,11.08,3.21,18.64,18.8,2443518.45,354.44,1,68.0
43.0,-89.8,10.61,11.08,3.21,18.64,18.8,2443518.45,354.44,1,68.0
35.77,51.5,11.67,11.67,0.09,18.27,-25.49,2453586.57,1536.18,1,-68.0
32.67,51.67,11.6,11.63,0.85,18.15,-25.4,2453586.57,1571.84,1,-65.0
32.6,44.4,10.0,25.63,23.7,96.59,44.87,1631487.27,15.0,1,54.0
5.59,-0.23,10.1,10.63,3.31,17.25,19.57,2456246.24,29.21,0,45.0
23.59,58.38,9.94,10.5,3.39,16.44,19.55,2457132.1,9.15,1,46.0
37.23,-80.41,10.88,12.51,6.2,21.0,29.45,2459347.52,634.3,1,62.0
41.4,-70.7,10.19,20.22,17.54,56.54,41.52,2444434.51,25.85,1,58.0
37.2,-84.1,10.76,11.75,4.74,19.5,-23.05,2447325.93,358.42,1,-65.0
35.7,51.3,11.38,13.39,7.09,24.36,28.56,2453205.17,1213.13,1,63.0
41.4,-70.7,10.19,20.22,17.54,56.54,41.52,2444434.51,25.85,1,58.0
35.7,51.3,11.38,13.39,7.09,24.36,28.56,2453205.17,1213.13,1,63.0
37.2,-84.1,10.76,11.75,4.74,19.5,-23.05,2447325.93,358.42,1,-65.0
32.49,3.68,10.82,10.96,1.76,17.02,22.07,2456364.25,494.82,0,53.0
26.44,50.1,9.99,9.99,0.06,14.56,20.2,2456748.12,5.58,0,47.0
51.68,7.82,10.26,11.76,5.76,20.11,23.29,2456748.25,62.58,0,70.0
53.96,-1.08,10.16,16.47,13.01,37.44,33.99,2458580.29,18.16,0,73.0
31.9,51.87,11.73,13.46,6.62,24.69,28.45,2459288.12,1902.05,0,57.0
32.47,44.55,10.24,12.98,8.01,25.12,-23.61,1699463.78,26.45,1,-57.0
32.47,44.55,10.0,21.05,18.6,62.87,40.54,1644303.24,26.45,1,59.0
-33.9,18.5,10.05,10.17,1.54,14.23,21.18,2450635.16,14.78,1,55.0
37.23,-80.41,10.89,20.74,17.72,61.95,39.96,2455745.54,634.3,1,59.0
32.47,44.55,10.17,23.49,21.25,79.92,43.95,1665123.23,26.45,1,61.0
31.81,34.64,10.26,21.0,18.4,63.93,-38.96,2451253.66,12.61,1,-52.0
-6.81,107.62,11.29,12.36,5.04,23.08,22.77,2456216.95,1255.89,1,49.0
35.38,5.37,11.0,13.93,8.57,28.76,-24.89,2456332.77,477.85,1,-59.0
29.35,47.96,10.06,10.08,0.64,14.82,20.36,2456748.13,3.82,1,48.0
8.5,4.55,10.95,12.46,5.98,21.25,-26.76,2456834.73,317.58,0,-48.0
24.47,39.61,11.08,11.26,2.03,18.06,-21.47,2457396.67,603.61,1,-55.0
51.51,-0.59,10.11,23.7,21.52,84.28,40.65,2458698.33,31.42,1,69.0
31.9,51.87,11.67,13.82,7.43,26.14,30.29,2458461.07,1902.05,1,65.0
46.68,18.67,10.32,14.12,9.69,27.05,31.82,2459377.28,105.71,1,75.0
31.8,34.7,10.27,17.61,14.37,41.47,40.21,2450695.17,41.89,1,49.0
31.8,34.7,10.27,17.61,14.37,41.47,40.21,2450695.17,41.89,1,49.0
2.45,101.86,10.05,10.05,0.26,15.34,16.67,2458755.96,24.98,0,42.0
24.39,39.63,11.02,18.13,14.46,47.7,33.86,2455508.11,654.81,1,57.0
42.0,-91.6,10.62,11.77,5.1,20.67,20.58,2443134.45,274.0,1,69.0
3.59,98.67,10.16,10.16,0.02,15.69,16.88,2458755.97,26.84,0,42.0
42.0,-91.6,10.62,11.77,5.1,20.67,20.58,2443134.45,271.41,1,69.0
15.6,35.6,10.81,12.45,6.19,21.61,26.72,2445674.13,433.74,0,52.0
42.0,-91.6,10.62,11.77,5.1,20.67,20.58,2443134.45,271.41,1,69.0
15.6,35.6,10.81,12.45,6.19,21.61,26.72,2445674.13,433.74,0,52.0
42.0,-91.6,10.62,11.77,5.1,20.67,20.58,2443134.45,271.41,1,69.0
15.6,35.6,10.81,12.45,6.19,21.61,26.72,2445674.13,433.74,0,52.0
5.05,119.74,9.99,12.58,7.67,21.31,27.07,2456482.93,6.56,1,43.0
-6.76,39.24,10.16,10.25,1.37,14.12,23.31,2456453.14,12.96,0,45.0
27.71,85.32,11.46,12.82,5.77,22.51,28.18,2458460.98,1295.07,0,59.0
18.08,-15.98,10.07,10.19,1.57,13.94,24.49,2459347.31,5.69,0,46.0
-33.9,18.4,9.87,12.31,7.38,22.14,22.4,2451640.19,0.93,1,50.0
-34.0,18.5,10.17,11.25,4.82,18.05,21.73,2423202.16,24.67,1,56.0
35.78,51.33,11.48,16.36,11.69,35.87,36.64,2453589.16,1586.98,1,60.0
38.0,23.7,10.48,13.32,8.25,23.78,30.82,2404568.23,122.0,0,60.0
32.08,34.88,10.19,17.61,14.42,41.46,40.2,2450695.17,59.85,1,49.0
23.75,90.39,10.12,14.17,9.96,28.97,27.94,2455745.04,13.0,0,48.0
10.62,10.03,11.03,11.03,0.07,16.46,-25.14,2456923.71,544.52,0,-47.0
53.96,-1.08,10.21,18.49,15.48,51.66,31.23,2457871.31,18.16,1,77.0
-27.47,153.02,10.08,10.89,4.15,17.73,19.33,2458254.8,15.71,1,51.0
-7.57,110.83,10.48,10.5,0.64,16.23,-20.47,2458666.45,89.91,0,-48.0
32.47,44.55,10.28,10.48,2.03,16.65,-19.46,1676725.73,26.45,1,-55.0
42.7,-84.5,10.66,10.86,2.08,16.38,23.06,2446914.53,244.0,1,66.0
42.7,-84.5,10.66,10.86,2.08,16.38,23.06,2446914.53,244.0,1,66.0
-7.57,110.83,10.33,14.14,9.69,28.27,27.42,2455950.96,89.91,0,44.0
53.96,-1.08,10.22,11.83,5.98,20.96,20.44,2456305.17,18.16,1,88.0
33.59,-7.12,10.56,14.1,9.39,30.08,23.84,2457516.31,266.8,0,55.0
38.07,46.3,11.5,13.6,7.29,24.8,31.27,2458107.07,1398.79,0,70.0
24.47,39.61,11.14,14.03,8.55,26.41,-32.42,2459374.6,603.61,0,-54.0
42.7,-84.5,10.66,10.86,2.08,16.38,23.07,2446914.53,264.53,1,66.0
42.7,-84.5,10.66,10.86,2.08,16.38,23.07,2446914.53,264.53,1,66.0
32.6,51.7,11.65,14.93,9.37,31.15,29.94,2451846.08,1651.72,1,60.0
32.6,51.7,11.65,14.93,9.37,31.15,29.94,2451846.08,1651.72,1,60.0
42.7,-84.5,10.66,10.86,2.08,16.38,23.07,2446914.53,264.53,1,66.0
42.7,-84.5,10.66,10.86,2.08,16.38,23.07,2446914.53,264.53,1,66.0
37.8,-122.4,10.37,10.67,2.52,17.4,19.18,2443902.56,61.0,1,58.0
-6.76,39.24,10.2,11.19,4.64,18.34,21.54,2455921.15,12.96,0,45.0
30.41,19.58,10.13,14.38,10.25,30.67,27.04,2456601.16,11.48,1,53.0
41.9,-87.6,10.63,11.02,2.92,18.44,18.7,2443518.45,244.0,1,67.0
-33.93,18.42,10.14,10.86,3.91,17.82,20.24,2455390.16,30.49,1,57.0
43.5,-1.44,10.21,13.13,8.29,25.65,23.96,2457132.29,28.1,1,61.0
33.59,-7.12,10.56,12.9,7.44,23.42,25.53,2458431.23,266.8,1,57.0
42.36,-71.06,10.05,12.33,7.17,20.41,28.95,2459347.5,9.17,1,-1378.0
32.6,51.7,11.62,13.04,5.95,23.59,28.77,2452408.15,1651.72,1,62.0
34.2,-118.0,11.33,11.37,0.86,17.52,25.0,2422729.57,1250.1,1,58.0
32.6,51.7,11.62,13.04,5.95,23.59,28.77,2452408.15,1651.72,1,62.0
47.6,-118.0,11.16,14.32,9.02,27.53,31.57,2453175.67,741.69,1,85.0
34.2,-118.0,11.33,11.37,0.86,17.52,25.0,2422729.57,1250.1,1,58.0
-33.9,18.5,10.18,11.25,4.8,18.05,21.74,2423202.16,30.0,1,57.0
31.32,34.61,10.48,12.46,6.76,22.1,24.88,2452024.18,119.52,1,52.0
32.29,-111.05,11.18,17.05,12.92,40.25,-35.59,2452435.01,703.51,1,-58.0
48.14,11.58,10.93,24.13,21.6,87.56,41.56,2456247.15,518.06,1,89.0
33.49,6.8,10.28,12.45,7.06,21.83,24.58,2458431.19,62.3,1,55.0
32.47,44.55,10.19,12.45,7.18,20.88,28.01,1658802.32,26.45,1,54.0
-33.9,18.5,10.18,11.25,4.8,18.05,21.73,2423202.16,14.78,1,56.0
-33.9,18.5,10.18,11.25,4.8,18.05,21.73,2423202.16,14.78,1,56.0
27.37,62.33,11.47,15.11,9.87,34.72,25.32,2453382.06,1175.0,1,62.0
32.08,34.88,10.25,15.13,11.18,32.91,29.35,2451403.19,59.85,0,51.0
32.08,34.88,10.25,15.13,11.18,32.91,29.35,2451403.19,59.85,1,51.0
32.08,34.88,10.25,15.13,11.18,32.91,29.35,2451403.19,59.85,1,51.0
32.08,34.88,10.25,15.13,11.18,32.91,29.35,2451403.19,59.85,1,51.0
32.08,34.88,10.25,15.13,11.18,32.91,29.35,2451403.19,59.85,0,51.0
23.58,58.29,10.23,12.94,7.96,24.85,24.62,2456601.06,21.76,1,50.0
33.49,6.8,10.56,17.11,13.51,43.23,-30.59,2457572.69,62.3,1,-55.0
26.3,50.12,10.27,11.43,5.04,19.08,22.01,2459052.15,63.79,0,51.0
47.75,7.34,10.63,11.73,4.97,20.01,23.3,2456748.25,238.61,0,67.0
37.23,-80.41,11.1,11.65,3.53,20.18,20.64,2457014.43,634.3,0,65.0
37.23,-80.41,11.1,11.65,3.53,20.18,20.64,2457014.43,634.3,0,65.0
37.23,-80.41,10.93,11.65,4.05,20.58,21.57,2457457.48,634.3,1,-1382.0
32.67,51.67,11.57,16.8,12.22,42.46,29.53,2458343.15,1575.56,1,58.0
24.47,39.61,11.11,19.93,16.61,56.71,-39.19,2459255.66,603.61,1,-58.0
-33.9,18.4,10.0,12.06,6.77,21.58,21.64,2452200.21,0.93,1,51.0
-33.93,18.42,10.19,20.03,17.32,57.76,38.84,2455332.16,30.49,1,63.0
48.14,11.58,10.93,18.13,14.52,46.67,36.72,2459023.31,518.06,1,80.0
30.5,47.81,10.07,12.08,6.7,22.12,20.19,2458756.11,6.05,1,48.0
-33.9,18.4,10.1,11.26,5.0,19.19,20.73,2452584.22,0.93,1,54.0
47.6,-117.6,11.15,14.31,9.0,27.47,31.54,2453175.67,734.27,1,86.0
38.0,23.7,10.47,13.57,8.67,26.01,26.37,2404479.17,122.0,1,58.0
32.67,51.67,11.87,19.96,16.11,55.82,-41.34,2456804.56,1575.56,1,-60.0
26.44,50.1,10.08,10.85,4.02,17.56,20.15,2457132.13,5.58,0,48.0
36.19,5.4,11.4,12.96,6.18,22.67,28.22,2457723.19,1071.71,1,65.0
37.23,-80.41,11.24,11.24,0.16,17.24,-23.74,2458075.0,634.3,1,-62.0
32.47,44.55,10.15,16.14,12.61,37.3,31.43,1689189.25,26.45,1,51.0
32.7,51.7,11.72,13.31,6.32,24.06,28.42,2453205.16,1565.46,1,62.0
32.7,51.7,11.72,13.31,6.32,24.06,28.42,2453205.16,1565.46,1,62.0
32.4,54.03,11.33,13.61,7.57,28.23,23.78,2453766.09,1029.82,1,61.0
32.67,51.67,11.73,13.31,6.32,24.05,28.42,2453205.16,1571.84,1,62.0
32.47,44.55,10.23,19.62,16.82,51.37,44.66,1672003.28,26.45,1,50.0
35.7,51.42,11.5,16.35,11.66,35.84,36.61,2453589.15,1183.03,1,59.0
56.0,-3.2,10.06,18.84,16.0,53.59,32.18,2417975.2,0.0,1,95.0
36.0,-79.8,10.76,10.86,1.46,17.92,18.45,2443518.44,305.0,1,61.0
36.0,-79.8,10.76,10.86,1.46,17.92,18.45,2443518.44,305.0,1,61.0
36.0,-79.8,10.76,10.86,1.46,17.92,18.45,2443518.44,305.0,1,61.0
-6.76,39.24,10.3,10.51,2.12,16.68,19.69,2455390.14,12.96,0,45.0
6.91,79.88,10.15,11.95,6.34,20.18,22.87,2457191.04,14.0,0,45.0
18.22,42.5,12.03,12.09,1.2,19.72,26.38,2457723.11,2224.57,1,55.0
37.23,-80.41,11.07,16.03,11.64,38.34,29.59,2458668.54,634.3,0,63.0
37.23,-80.41,11.17,16.74,12.52,41.4,29.68,2458372.49,634.3,0,-1383.0
36.0,-79.8,10.76,10.86,1.46,17.92,18.44,2443518.44,253.83,1,60.0
36.0,-79.8,10.76,10.86,1.46,17.92,18.44,2443518.44,253.83,1,60.0
36.0,-79.8,10.76,10.86,1.46,17.92,18.44,2443518.44,253.83,1,60.0
36.0,-79.8,10.76,10.86,1.46,17.92,18.44,2443518.44,253.83,1,60.0
36.0,-79.8,10.76,10.86,1.46,17.92,18.44,2443518.44,253.83,1,60.0
36.0,-79.8,10.76,10.86,1.46,17.92,18.44,2443518.44,253.83,1,60.0
36.0,-79.8,10.76,10.86,1.46,17.92,18.44,2443518.44,253.83,1,60.0
36.0,-79.8,10.76,10.86,1.46,17.92,18.44,2443518.44,253.83,1,60.0
24.6,46.45,11.15,15.79,11.22,35.94,30.98,2455745.16,775.73,1,53.0
33.7,-84.4,10.71,10.71,0.08,15.93,22.79,2446914.52,335.0,0,58.0
8.41,48.48,11.0,11.51,3.4,17.97,26.55,2455183.11,465.0,0,51.0
-33.93,18.42,10.21,11.17,4.54,17.09,24.73,2456099.16,30.49,1,59.0
29.35,47.96,10.2,12.07,6.47,22.08,20.18,2458756.11,3.82,1,48.0
33.7,-84.4,10.71,10.71,0.08,15.93,22.79,2446914.52,289.61,0,58.0
33.7,-84.4,10.71,10.71,0.08,15.93,22.79,2446914.52,289.61,0,58.0
24.33,54.54,10.19,10.98,4.1,16.25,24.12,2455656.11,4.2,0,47.0
-33.87,151.21,10.37,10.6,2.22,16.34,19.98,2457574.79,26.48,1,57.0
43.86,18.42,11.01,14.49,9.46,28.61,30.59,2459288.21,536.1,1,64.0
40.8,-87.7,10.8,10.93,1.69,16.58,23.21,2446914.53,244.0,0,65.0
40.7,-111.9,11.56,11.73,2.0,19.1,24.9,2446914.6,1311.0,1,70.0
25.07,67.2,10.53,20.72,17.92,64.88,35.05,2455420.09,101.01,0,48.0
8.0,124.26,11.11,14.79,9.81,30.71,29.77,2456128.92,791.61,0,48.0
6.94,79.85,10.15,11.95,6.35,20.18,22.87,2457191.04,11.3,0,45.0
-33.87,151.21,10.36,11.92,5.92,21.51,21.44,2458342.81,26.48,1,55.0
40.7,-111.9,11.56,11.73,2.0,19.1,24.9,2446914.6,1294.93,1,70.0
40.7,-111.9,11.56,11.73,2.0,19.1,24.9,2446914.6,1294.93,1,70.0
31.26,35.22,11.15,11.38,2.28,18.85,21.91,2450813.12,617.59,1,59.0
31.26,35.22,11.15,11.38,2.28,18.85,21.91,2450813.12,617.59,1,59.0
31.26,35.22,11.15,11.38,2.28,18.85,21.91,2450813.12,617.59,1,59.0
-7.57,110.83,10.63,11.97,5.52,21.85,-20.87,2457514.44,89.91,1,-46.0
-7.57,110.83,10.63,11.97,5.52,21.85,-20.87,2457514.44,89.91,0,-46.0
-7.57,110.83,10.55,10.73,2.0,16.32,21.64,2458195.95,89.91,0,43.0
6.91,79.88,10.33,10.33,0.01,15.08,20.3,2458431.01,14.0,0,44.0
34.8,-5.58,10.8,13.69,8.45,27.36,26.06,2459052.32,290.02,1,58.0
32.47,44.55,10.44,10.68,2.25,15.31,-25.69,1685200.77,26.45,1,-53.0
32.77,4.56,10.85,11.78,4.61,20.28,22.65,2455921.2,316.44,1,61.0
31.9,51.87,11.87,16.97,12.17,38.79,38.08,2457310.09,1902.05,1,60.0
46.49,18.51,10.7,22.5,19.87,74.02,39.66,2457546.28,165.4,1,69.0
24.45,54.38,10.32,10.45,1.65,14.9,-23.61,2459404.57,1.8,1,-52.0
31.8,34.7,10.31,15.13,11.12,32.9,29.36,2451403.19,41.89,1,51.0
31.8,34.7,10.31,15.13,11.12,32.9,29.36,2451403.19,41.89,1,51.0
32.47,44.55,10.28,14.44,10.18,27.95,31.91,1631221.25,26.45,1,60.0
32.47,44.55,10.36,11.47,4.95,18.22,24.85,1644067.28,26.45,1,51.0
2.45,101.86,10.21,10.59,2.83,15.14,22.73,2457722.96,24.98,0,45.0
50.7,-2.8,10.4,11.95,5.92,21.78,21.59,2415494.3,30.0,1,74.0
49.6,8.74,10.73,11.08,2.76,18.68,18.72,2456689.18,161.91,1,75.0
26.62,49.93,10.48,18.51,15.32,46.22,-39.82,2458990.58,9.8,0,-49.0
34.64,50.88,11.4,13.49,7.24,24.8,28.47,2459288.12,934.54,0,58.0
41.9,-87.6,10.62,11.01,2.94,18.42,18.69,2443518.45,175.18,1,67.0
38.9,-77.1,10.48,10.54,1.12,15.43,22.42,2446914.5,66.29,0,-1379.0
38.9,-77.1,10.48,10.54,1.12,15.43,22.42,2446914.5,66.29,0,-1379.0
38.9,-77.1,10.48,10.54,1.12,15.43,22.42,2446914.5,66.29,0,-1379.0
38.9,-77.1,10.48,10.54,1.12,15.43,22.42,2446914.5,66.29,1,-1379.0
38.9,-77.1,10.48,10.54,1.12,15.43,22.42,2446914.5,66.29,1,-1379.0
38.0,23.7,10.49,13.31,8.23,23.75,30.81,2404568.23,42.02,0,59.0
35.7,51.3,11.6,15.19,9.84,34.51,28.07,2452083.17,1213.13,1,66.0
41.9,-87.6,10.62,11.01,2.94,18.42,18.69,2443518.45,175.18,1,67.0
38.9,-77.1,10.48,10.54,1.12,15.43,22.42,2446914.5,66.29,0,-1379.0
38.9,-77.1,10.48,10.54,1.12,15.43,22.42,2446914.5,66.29,1,-1379.0
38.0,23.7,10.49,13.31,8.23,23.75,30.81,2404568.23,42.02,0,59.0
35.7,51.3,11.6,15.19,9.84,34.51,28.07,2452083.17,1213.13,1,66.0
41.9,-87.6,10.62,11.01,2.94,18.42,18.69,2443518.45,175.18,1,67.0
38.9,-77.1,10.48,10.54,1.12,15.43,22.42,2446914.5,66.29,0,-1379.0
38.9,-77.1,10.48,10.54,1.12,15.43,22.42,2446914.5,66.29,0,-1379.0
38.9,-77.1,10.48,10.54,1.12,15.43,22.42,2446914.5,66.29,0,-1379.0
38.9,-77.1,10.48,10.54,1.12,15.43,22.42,2446914.5,66.29,1,-1379.0
38.9,-77.1,10.48,10.54,1.12,15.43,22.42,2446914.5,66.29,1,-1379.0
38.0,23.7,10.49,13.31,8.23,23.75,30.81,2404568.23,42.02,0,59.0
15.6,35.6,10.79,12.44,6.21,21.59,26.72,2445674.13,335.0,0,52.0
32.6,51.7,11.81,13.88,7.32,26.13,30.22,2451965.11,1651.72,1,59.0
32.6,51.7,11.81,13.88,7.32,26.13,30.22,2451965.11,1651.72,1,59.0
2.45,101.86,10.39,11.64,5.25,18.66,25.73,2456393.97,24.98,0,44.0
32.6,44.4,10.25,14.44,10.22,27.96,31.91,1631221.25,15.0,1,60.0
48.14,11.58,11.23,16.45,12.07,40.93,-28.28,2456657.79,518.06,1,-88.0
21.43,39.81,10.84,15.49,11.11,34.64,29.16,2457575.17,275.11,1,50.0
21.43,39.81,10.84,15.49,11.11,34.64,29.16,2457575.17,275.11,1,50.0
37.23,-80.41,11.23,17.16,13.02,44.68,28.9,2457900.53,634.3,1,63.0
53.96,-1.08,10.35,15.31,11.32,32.22,32.99,2457753.16,18.16,1,98.0
48.14,11.58,11.04,14.29,9.11,28.16,30.64,2455567.15,518.06,1,84.0
24.06,55.78,11.38,11.95,3.65,19.26,25.9,2458077.07,1066.23,1,55.0
30.04,31.26,10.45,12.21,6.33,21.75,23.39,2459052.21,31.6,0,53.0
35.05,-2.82,10.53,14.01,9.27,29.66,23.57,2458756.25,101.28,1,53.0
32.4,-111.0,11.35,12.9,6.15,23.71,26.85,2452437.61,801.59,1,62.0
40.7,-112.0,11.56,11.73,2.0,19.1,24.91,2446914.6,1298.73,1,71.0
32.4,-111.0,11.35,12.9,6.15,23.71,26.85,2452437.61,801.59,1,62.0
44.5,-88.0,10.76,10.79,0.77,17.04,20.32,2440683.52,244.0,1,66.0
41.6,-93.6,10.84,11.24,3.01,19.19,19.11,2443518.46,244.0,1,-1372.0
31.81,34.64,10.31,15.13,11.12,32.9,29.35,2451403.19,12.61,1,51.0
33.4,6.83,10.6,13.63,8.62,28.12,22.93,2458756.22,71.78,1,52.0
32.47,44.55,10.54,11.63,4.92,19.47,-22.6,1671911.71,26.45,1,-58.0
41.6,-93.6,10.84,11.24,3.01,19.19,19.11,2443518.46,263.53,1,-1372.0
41.6,-93.6,10.84,11.24,3.01,19.19,19.11,2443518.46,263.53,1,-1372.0
44.5,-88.0,10.76,10.79,0.77,17.04,20.32,2440683.52,181.74,1,66.0
41.6,-93.6,10.84,11.24,3.01,19.19,19.11,2443518.46,263.53,1,-1372.0
27.71,85.32,11.61,13.91,7.69,28.21,27.28,2458639.06,1295.07,1,59.0
33.59,-7.12,10.87,14.17,9.12,30.33,23.88,2458756.26,266.8,1,54.0
25.27,55.29,10.44,18.51,15.35,45.87,-41.38,2459344.57,0.0,1,-47.0
31.81,34.64,10.41,12.22,6.44,22.37,21.28,2452496.19,12.61,1,52.0
31.81,34.64,10.41,12.22,6.44,22.37,21.28,2452496.19,12.61,1,52.0
48.81,9.16,10.93,14.35,9.33,28.38,30.73,2455567.16,278.78,1,85.0
49.6,8.74,10.74,14.34,9.54,28.34,30.68,2455567.16,161.91,1,86.0
2.45,101.86,10.48,10.94,3.14,16.09,23.39,2453558.98,24.98,0,48.0
38.7,-0.7,10.93,14.4,9.41,29.71,28.56,2415169.31,305.0,1,64.0
32.47,44.55,10.7,10.72,0.74,16.93,-19.2,1635914.8,26.45,1,-55.0
38.0,23.7,10.45,13.56,8.68,25.99,26.36,2404479.17,42.02,1,58.0
38.0,23.7,10.45,13.56,8.68,25.99,26.36,2404479.17,42.02,1,58.0
38.0,23.7,10.45,13.56,8.68,25.99,26.36,2404479.17,42.02,1,58.0
38.0,23.7,10.74,11.7,4.67,20.9,19.61,2406428.25,122.0,0,66.0
37.23,-80.41,11.15,18.15,14.38,48.8,33.6,2456601.44,634.3,1,66.0
45.77,18.6,10.66,10.79,1.73,17.74,18.23,2456689.16,94.91,0,68.0
32.47,44.55,10.42,17.65,14.3,42.78,37.39,1662464.31,26.45,1,52.0
24.36,54.49,10.2,13.07,8.21,25.36,24.85,2456601.07,1.84,0,50.0
-33.01,-58.5,10.33,10.35,0.7,14.38,22.53,2456866.39,4.68,0,54.0
27.71,85.32,11.63,15.35,10.06,35.51,27.15,2458343.05,1295.07,0,55.0
4.91,114.79,10.36,10.45,1.34,14.74,22.36,2458076.92,31.03,1,45.0
38.9,-77.0,10.47,10.53,1.11,15.41,22.4,2446914.5,30.0,1,-1379.0
2.19,102.25,10.53,10.77,2.28,15.71,-22.67,2456510.47,4.89,1,-45.0
37.23,-80.41,11.33,14.09,8.41,27.48,30.95,2458993.53,634.3,1,65.0
38.9,-77.0,10.47,10.53,1.11,15.41,22.39,2446914.5,13.38,1,-1380.0
38.9,-77.0,10.47,10.53,1.11,15.41,22.39,2446914.5,13.38,1,-1380.0
38.9,-77.0,10.47,10.53,1.11,15.41,22.39,2446914.5,13.38,1,-1380.0
41.4,-70.7,10.22,20.21,17.51,56.45,41.5,2444434.51,0.0,1,59.0
31.81,34.64,10.42,12.46,6.85,22.09,24.86,2452024.18,12.61,1,52.0
31.26,35.22,11.23,17.66,13.69,42.44,38.26,2451049.18,617.59,1,54.0
35.78,-5.8,10.46,14.12,9.52,30.13,23.75,2458756.26,22.77,1,53.0
36.21,44.11,11.22,12.96,6.52,22.8,29.56,2459377.19,545.7,1,65.0
6.91,79.88,10.31,10.45,1.73,16.29,18.71,2458372.03,14.0,0,43.0
40.8,-87.7,10.79,10.92,1.67,16.56,23.21,2446914.53,194.03,0,65.0
51.5,-2.6,10.54,10.62,1.3,16.24,20.17,2408170.28,53.84,1,74.0
51.5,-2.6,10.54,10.62,1.3,16.24,20.17,2408170.28,53.84,1,74.0
40.8,-87.7,10.79,10.92,1.67,16.56,23.21,2446914.53,194.03,0,65.0
51.5,-2.6,10.54,10.62,1.3,16.24,20.17,2408170.28,53.84,1,74.0
24.39,39.63,11.38,16.02,11.32,37.02,31.42,2455745.18,654.81,1,54.0
37.23,-80.41,11.35,11.66,2.67,19.6,23.4,2455331.52,634.3,0,67.0
24.64,46.72,11.14,15.77,11.2,35.86,30.95,2455745.16,584.98,1,53.0
-27.47,153.02,10.33,10.38,0.99,14.47,24.99,2457279.82,15.71,1,49.0
32.47,44.55,10.42,23.06,20.66,79.3,40.09,1583293.28,26.45,1,59.0
38.9,-76.9,10.48,10.68,2.06,17.32,18.08,2443518.42,30.0,1,63.0
33.27,35.2,10.45,10.56,1.54,16.26,21.24,2456748.17,3.5,1,52.0
38.9,-76.9,10.48,10.68,2.06,17.32,18.08,2443518.42,20.98,1,62.0
31.3,35.2,11.14,11.37,2.31,18.83,21.9,2450813.12,441.98,1,60.0
38.9,-76.9,10.48,10.68,2.06,17.32,18.08,2443518.42,20.98,1,62.0
31.3,35.2,11.14,11.37,2.31,18.83,21.9,2450813.12,441.98,1,60.0
38.9,-76.9,10.48,10.68,2.06,17.32,18.08,2443518.42,20.98,1,62.0
-6.76,39.24,10.38,10.39,0.45,15.41,21.9,2455537.15,12.96,0,48.0
-7.57,110.83,10.92,10.92,0.14,16.14,-23.07,2456510.45,89.91,0,-47.0
47.75,7.34,10.91,11.17,2.4,18.99,18.92,2456689.19,238.61,0,73.0
31.9,51.87,11.96,16.59,11.54,38.5,33.15,2458018.11,1902.05,1,58.0
6.94,79.85,10.31,10.45,1.73,16.29,18.71,2458372.03,11.3,0,43.0
31.9,51.87,12.1,15.24,9.31,33.88,29.7,2458639.16,1902.05,1,64.0
15.6,35.6,11.07,11.08,0.49,17.54,23.34,2445852.17,335.0,0,52.0
32.6,44.4,10.36,23.06,20.7,79.32,40.1,1583293.28,15.0,1,59.0
59.93,10.75,10.63,18.2,14.83,47.06,35.75,2451611.21,33.88,1,92.0
59.93,10.75,10.63,18.2,14.83,47.06,35.75,2451611.21,33.88,1,92.0
35.61,10.79,10.64,10.7,1.18,16.24,21.54,2456364.23,78.74,0,55.0
32.47,44.55,10.51,12.16,6.15,22.5,22.2,1584474.28,26.45,1,59.0
15.6,35.6,11.07,11.08,0.49,17.54,23.35,2445852.17,433.74,0,53.0
40.8,-74.0,10.56,14.48,9.95,28.11,33.0,2451935.42,59.57,1,67.0
